New_date,Closing,RET,MA200,MA50
5/21/2012,18922.32,-0.001559374,19779.7415,20608.0246
5/22/2012,19039.15,0.006155208,19762.08355,20576.252
5/23/2012,18786.19,-0.01337536,19743.81325,20533.9612
5/24/2012,18666.4,-0.006396909,19723.8284,20485.5692
5/25/2012,18713.41,0.002515263,19705.28815,20437.1538
5/28/2012,18800.99,0.004669149,19689.3295,20386.3796
5/29/2012,19055.46,0.013444147,19675.1831,20341.331
5/30/2012,18690.22,-0.019353282,19663.9035,20288.0648
5/31/2012,18629.52,-0.003252973,19654.59825,20234.2982
6/1/2012,18558.34,-0.003828136,19650.73645,20183.1592
6/4/2012,18185.59,-0.020289761,19642.74605,20129.1062
6/5/2012,18259.03,0.00403023,19636.0655,20077.1542
6/6/2012,18520.53,0.014220094,19630.5681,20029.5336
6/7/2012,18678.29,0.00848204,19622.65905,19989.7234
6/8/2012,18502.34,-0.009464676,19614.11035,19946.393
6/11/2012,18953.63,0.024098259,19607.43335,19904.5274
6/12/2012,18872.56,-0.004286455,19601.7148,19864.2702
6/13/2012,19026.52,0.00812478,19599.8478,19832.6128
6/14/2012,18808.4,-0.011530217,19596.45545,19797.6692
6/15/2012,19233.94,0.022372848,19593.2475,19771.9028
6/18/2012,19427.81,0.010029118,19593.0526,19744.6394
6/19/2012,19416.67,-0.000573569,19591.37355,19721.1128
6/20/2012,19518.85,0.00524869,19591.0534,19704.365
6/21/2012,19265.07,-0.013087054,19588.0532,19686.853
6/22/2012,18995.13,-0.014110981,19582.008,19660.2092
6/25/2012,18897.45,-0.005155638,19573.821,19624.1374
6/26/2012,18981.84,0.00445574,19565.80355,19591.5614
6/27/2012,19176.95,0.010226304,19560.62375,19563.8542
6/28/2012,19025.27,-0.007940941,19557.6681,19528.745
6/29/2012,19441.46,0.021639804,19556.3229,19497.674
7/3/2012,19735.53,0.015012666,19554.76055,19472.1718
7/4/2012,19709.75,-0.001307127,19553.7452,19453.879
7/5/2012,19809.13,0.005029505,19553.4577,19436.5184
7/6/2012,19800.64,-0.000428682,19557.3082,19419.6054
7/9/2012,19428.09,-0.018994303,19559.22145,19391.973
7/10/2012,19396.36,-0.001634537,19560.29575,19365.0712
7/11/2012,19419.87,0.001211349,19560.11855,19331.5844
7/12/2012,19025.11,-0.020537083,19560.65435,19285.905
7/13/2012,19092.63,0.003542711,19561.0435,19242.767
7/16/2012,19121.34,0.001502592,19562.52935,19203.4738
7/17/2012,19455.33,0.01731608,19570.24625,19181.8474
7/18/2012,19239.88,-0.01113586,19578.1015,19156.95
7/19/2012,19559.05,0.016452887,19588.85775,19141.5182
7/20/2012,19640.8,0.00417094,19596.409,19129.7886
7/23/2012,19053.47,-0.030359798,19601.62105,19111.5654
7/24/2012,18903.2,-0.007918017,19608.175,19094.9286
7/25/2012,18877.33,-0.001369489,19618.4509,19074.589
7/26/2012,18892.79,0.000818637,19631.6635,19067.2482
7/27/2012,19274.96,0.020026476,19642.1769,19068.7288
7/30/2012,19585.4,0.015977546,19651.56885,19081.3998
7/31/2012,19796.81,0.010736423,19661.9976,19098.8896
8/1/2012,19820.38,0.001189888,19670.39155,19114.5142
8/2/2012,19690.2,-0.006589651,19677.19525,19132.5944
8/3/2012,19666.18,-0.001220641,19681.7371,19152.59
8/6/2012,19998.72,0.016767862,19689.22175,19178.2962
8/7/2012,20072.55,0.003684939,19695.21455,19203.7274
8/8/2012,20065.52,-0.000350291,19705.15985,19223.9286
8/9/2012,20269.47,0.010112894,19714.9611,19255.5136
8/10/2012,20136.12,-0.006600596,19725.7262,19285.6456
8/13/2012,20081.36,-0.002723196,19736.0044,19316.106
8/14/2012,20291.68,0.010418928,19743.6037,19358.2278
8/15/2012,20052.29,-0.011867588,19749.02415,19394.093
8/16/2012,19962.95,-0.004465306,19753.5062,19422.9414
8/17/2012,20116.07,0.007640943,19755.64305,19451.697
8/20/2012,20104.27,-0.000586768,19756.0682,19483.7356
8/21/2012,20100.09,-0.000207938,19757.2443,19506.6648
8/22/2012,19887.78,-0.01061882,19759.8334,19526.9692
8/23/2012,20132.24,0.012217037,19761.82605,19549.0836
8/24/2012,19880.03,-0.0126068,19765.0137,19570.5162
8/27/2012,19798.67,-0.004100947,19764.7931,19581.8108
8/28/2012,19811.8,0.000662956,19765.46265,19589.4906
8/29/2012,19788.51,-0.001176254,19766.01285,19596.9274
8/30/2012,19552.91,-0.011977342,19763.70525,19597.6086
8/31/2012,19482.57,-0.003603905,19766.29865,19601.9586
9/3/2012,19559.21,0.003926056,19768.40885,19613.2402
9/4/2012,19429.91,-0.006632644,19768.0175,19623.8894
9/5/2012,19145.07,-0.01476839,19767.00065,19627.154
9/6/2012,19209.3,0.003349296,19768.24265,19627.801
9/7/2012,19802.16,0.030396486,19773.1661,19643.3388
9/10/2012,19827.17,0.001262197,19779.8458,19651.053
9/11/2012,19857.88,0.001547686,19788.00595,19653.5
9/12/2012,20075.39,0.010893781,19797.12495,19660.8128
9/13/2012,20047.63,-0.001383745,19808.04095,19665.5828
9/14/2012,20629.78,0.028624721,19821.51435,19682.1656
9/17/2012,20658.11,0.001372315,19836.3575,19706.766
9/18/2012,20601.93,-0.002723218,19849.1781,19730.8774
9/19/2012,20841.91,0.011581103,19862.10665,19759.3182
9/20/2012,20590.92,-0.012115661,19875.1145,19790.6344
9/21/2012,20734.94,0.006969998,19883.7779,19823.4806
9/24/2012,20694.7,-0.001942571,19892.04945,19854.9478
9/25/2012,20698.68,0.000192301,19899.6444,19879.8148
9/26/2012,20527.73,-0.008293275,19907.5719,19905.5718
9/27/2012,20762.29,0.011361705,19915.18045,19929.6366
9/28/2012,20840.38,0.00375409,19923.8433,19953.6282
10/3/2012,20888.28,0.002295785,19935.35355,19990.3244
10/4/2012,20907.95,0.000941233,19947.015,20030.4194
10/5/2012,21012.38,0.004982318,19959.84105,20073.1204
10/8/2012,20824.56,-0.008978728,19972.1917,20111.7558
10/9/2012,20937.28,0.005398243,19986.7439,20145.0022
10/10/2012,20919.6,-0.000844784,19999.91495,20171.6862
10/11/2012,20999.05,0.00379068,20014.55915,20195.731
10/12/2012,21136.43,0.006520893,20029.8403,20222.052
10/15/2012,21148.25,0.000559068,20043.4993,20251.213
10/16/2012,21207.07,0.002777457,20057.6435,20282.0308
10/17/2012,21416.64,0.009833573,20071.58085,20310.3892
10/18/2012,21518.71,0.004754599,20086.58105,20339.3124
10/19/2012,21551.76,0.001534694,20102.35025,20369.0372
10/22/2012,21697.55,0.006741867,20118.66605,20397.5988
10/24/2012,21763.78,0.003047769,20133.0979,20430.152
10/25/2012,21810.23,0.002132006,20148.5125,20464.7294
10/26/2012,21545.57,-0.012208899,20162.1733,20489.8072
10/29/2012,21511.05,-0.00160347,20176.76325,20518.9824
10/30/2012,21428.58,-0.003841212,20189.57755,20548.295
10/31/2012,21641.82,0.009902009,20202.76525,20578.81
11/1/2012,21821.87,0.008285124,20216.1149,20613.162
11/2/2012,22111.33,0.013177469,20231.19465,20653.3868
11/5/2012,22006.4,-0.004756827,20245.20455,20695.7592
11/6/2012,21944.43,-0.002819971,20259.8657,20732.003
11/7/2012,22099.85,0.007057472,20272.2262,20776.3994
11/8/2012,21566.91,-0.024410626,20281.62615,20811.7642
11/9/2012,21384.38,-0.008499447,20288.8333,20843.2158
11/12/2012,21430.3,0.002145059,20295.43295,20876.0516
11/13/2012,21188.65,-0.011340148,20299.1805,20908.7664
11/14/2012,21441.99,0.011885488,20303.8821,20947.9548
11/15/2012,21108.93,-0.015654975,20308.6247,20978.9492
11/16/2012,21159.01,0.002369646,20312.4673,21013.5312
11/19/2012,21262.06,0.004858444,20317.11075,21055.871
11/20/2012,21228.28,-0.001590009,20319.5549,21096.2506
11/21/2012,21524.36,0.013851062,20323.3918,21130.6946
11/22/2012,21743.2,0.010115748,20328.5581,21169.0152
11/23/2012,21913.98,0.007823724,20334.63205,21210.1372
11/26/2012,21861.81,-0.00238351,20338.8488,21245.8656
11/27/2012,21844.03,-0.000813621,20343.0189,21281.7936
11/28/2012,21708.98,-0.006201658,20347.6445,21303.3776
11/29/2012,21922.89,0.009805297,20352.82195,21328.6732
11/30/2012,22030.39,0.004891567,20358.38475,21357.2424
12/3/2012,21767.85,-0.011988753,20360.39785,21375.7612
12/4/2012,21799.97,0.001474483,20363.0113,21399.9422
12/5/2012,22270.91,0.021372749,20366.90775,21430.6616
12/6/2012,22249.81,-0.000947873,20371.03285,21461.7638
12/7/2012,22191.17,-0.002639007,20374.5951,21491.6136
12/10/2012,22276.72,0.003847725,20378.2323,21526.5934
12/11/2012,22323.94,0.002117458,20382.94705,21557.8264
12/12/2012,22503.35,0.008004542,20388.4295,21591.0858
12/13/2012,22445.58,-0.002570474,20394.5681,21622.2318
12/14/2012,22605.98,0.00712076,20399.75435,21656.1924
12/17/2012,22513.61,-0.004094458,20403.922,21686.217
12/18/2012,22494.73,-0.000838956,20409.45585,21719.6204
12/19/2012,22623.37,0.005702383,20414.7614,21753.3422
12/20/2012,22659.78,0.001608104,20421.73375,21788.1458
12/21/2012,22506.29,-0.006796721,20430.23395,21818.2906
12/24/2012,22541.18,0.001549033,20439.80095,21846.3856
12/27/2012,22619.78,0.003480886,20448.3962,21875.8162
12/28/2012,22666.59,0.002067289,20456.29915,21905.0066
12/31/2012,22656.92,-0.00042671,20463.91285,21929.8122
1/2/2013,23311.98,0.028502067,20473.77425,21965.6776
1/3/2013,23398.6,0.0037088,20484.2278,22002.6144
1/4/2013,23331.09,-0.002889386,20494.1156,22035.2852
1/7/2013,23329.75,-5.74E-05,20504.1751,22066.6046
1/8/2013,23111.19,-0.009412454,20514.1546,22092.6238
1/9/2013,23218.47,0.004631167,20525.80575,22126.0818
1/10/2013,23354.31,0.005833467,20538.29415,22162.947
1/11/2013,23264.07,-0.003871439,20550.1067,22199.6568
1/14/2013,23413.26,0.006392418,20563.829,22235.0856
1/15/2013,23381.51,-0.001356989,20577.39225,22266.2784
1/16/2013,23356.99,-0.001049242,20588.94265,22291.1916
1/17/2013,23339.76,-0.000737953,20601.21435,22317.8588
1/18/2013,23601.78,0.011163789,20616.1763,22351.0058
1/21/2013,23590.91,-0.000460665,20631.35295,22380.827
1/22/2013,23658.99,0.002881701,20647.0366,22422.6686
1/23/2013,23635.1,-0.001010274,20661.2572,22467.683
1/24/2013,23598.9,-0.001532794,20676.2867,22511.055
1/25/2013,23580.43,-0.00078297,20692.40765,22558.8906
1/28/2013,23671.88,0.003870715,20710.0637,22603.4884
1/29/2013,23655.17,-0.00070615,20726.70295,22654.4132
1/30/2013,23822.06,0.007030346,20742.30805,22707.6742
1/31/2013,23729.53,-0.003891778,20757.9025,22757.0236
2/1/2013,23721.84,-0.000324121,20773.70015,22806.8948
2/4/2013,23685.01,-0.001553784,20788.22155,22850.1078
2/5/2013,23148.53,-0.022911079,20798.98915,22878.2144
2/6/2013,23256.93,0.004671873,20810.2206,22905.0734
2/7/2013,23177,-0.003442745,20822.98365,22931.3772
2/8/2013,23215.16,0.001645106,20835.67365,22958.7998
2/14/2013,23413.25,0.008496588,20849.50845,22992.8852
2/15/2013,23444.56,0.001336384,20862.6827,23023.3186
2/18/2013,23381.94,-0.002674556,20875.88515,23050.3496
2/19/2013,23143.91,-0.010232251,20886.13365,23077.8708
2/20/2013,23307.41,0.007039657,20896.1253,23108.0196
2/21/2013,22906.67,-0.017343201,20904.411,23120.7348
2/22/2013,22782.44,-0.005438071,20912.8932,23131.3874
2/25/2013,22820.08,0.001650786,20924.31035,23143.9656
2/26/2013,22519.69,-0.013250812,20934.48505,23148.825
2/27/2013,22577.01,0.002542094,20945.7169,23153.8864
2/28/2013,23020.27,0.019443,20959.68185,23164.2248
3/1/2013,22880.22,-0.00610235,20974.2598,23172.9176
3/4/2013,22537.81,-0.015078439,20988.27365,23171.5542
3/5/2013,22560.5,0.001006246,21001.6046,23172.492
3/6/2013,22777.84,0.009587544,21019.19465,23178.1542
3/7/2013,22771.44,-0.000281014,21037.0472,23181.1156
3/8/2013,23091.95,0.013976953,21057.7477,23189.759
3/11/2013,23090.82,-4.89E-05,21078.5902,23201.4496
3/12/2013,22890.6,-0.00870879,21097.84745,23208.438
3/13/2013,22556.65,-0.014696423,21116.69975,23207.1754
3/14/2013,22619.18,0.002768296,21136.46365,23206.2272
3/15/2013,22533.11,-0.003812436,21155.56215,23203.751
3/18/2013,22083.36,-0.020161399,21171.974,23179.1786
3/19/2013,22041.86,-0.001881011,21186.906,23152.0438
3/20/2013,22256.44,0.009688032,21204.7371,23130.5508
3/21/2013,22225.88,-0.001374029,21222.7189,23108.4734
3/22/2013,22115.3,-0.004987699,21240.5037,23088.5556
3/25/2013,22251.15,0.006124016,21260.8315,23069.2092
3/26/2013,22311.08,0.002689723,21281.09175,23048.3446
3/27/2013,22464.82,0.006867114,21300.8132,23032.3596
3/28/2013,22299.63,-0.007380444,21318.9199,23010.087
4/2/2013,22367.82,0.003053232,21338.2473,22989.8132
4/3/2013,22337.49,-0.001356886,21355.1666,22969.4232
4/5/2013,21726.9,-0.027715309,21369.4383,22937.166
4/8/2013,21718.05,-0.000407412,21382.89595,22899.4914
4/9/2013,21870.34,0.006987669,21398.20565,22865.08
4/10/2013,22034.56,0.007480749,21412.20875,22832.5914
4/11/2013,22101.27,0.003022943,21425.57605,22801.9148
4/12/2013,22089.05,-0.000553062,21438.93795,22771.7178
4/15/2013,21772.67,-0.014426497,21450.20705,22735.5626
4/16/2013,21672.03,-0.004633025,21462.24185,22695.5656
4/17/2013,21569.67,-0.004734328,21475.11455,22653.8556
4/18/2013,21512.52,-0.00265307,21488.1899,22607.6648
4/19/2013,22013.57,0.02302399,21503.34855,22573.3456
4/22/2013,22044.37,0.001398159,21517.68565,22539.7962
4/23/2013,21806.61,-0.010844106,21531.59235,22502.2282
4/24/2013,22183.05,0.017115349,21545.3003,22482.9186
4/25/2013,22401.24,0.009787831,21558.62885,22465.8048
4/26/2013,22547.71,0.006517194,21572.81865,22453.219
4/29/2013,22580.77,0.00146515,21586.67685,22440.5312
4/30/2013,22737.01,0.006895334,21601.3587,22427.0064
5/2/2013,22668.3,-0.003026521,21617.55975,22411.4812
5/3/2013,22689.96,0.000955063,21634.02775,22397.6416
5/6/2013,22915.09,0.00987311,21651.50385,22393.0652
5/7/2013,23047.09,0.005743869,21671.61375,22387.8588
5/8/2013,23244.35,0.008522578,21692.37235,22394.6124
5/9/2013,23211.48,-0.001415108,21712.82305,22403.1932
5/10/2013,23321.22,0.004716692,21732.1525,22413.216
5/13/2013,22989.81,-0.014312601,21750.90215,22422.6184
5/14/2013,22930.28,-0.002592766,21767.7583,22429.6838
5/15/2013,23044.24,0.004957539,21784.7755,22430.1632
5/16/2013,23082.68,0.001666706,21804.92155,22434.2124
5/20/2013,23493.03,0.017621229,21827.8707,22453.3168
5/21/2013,23366.37,-0.005405972,21850.3159,22469.4342
5/22/2013,23261.08,-0.004516231,21872.15735,22479.099
5/23/2013,22669.68,-0.025753229,21889.13095,22477.0638
5/24/2013,22618.67,-0.002252677,21904.2973,22467.5982
5/27/2013,22686.05,0.002974527,21918.7435,22459.5028
5/28/2013,22924.25,0.010445104,21934.26285,22460.1758
5/29/2013,22554.93,-0.016241635,21948.5865,22460.1414
5/30/2013,22484.31,-0.003135935,21962.67715,22457.444
5/31/2013,22392.16,-0.004106835,21974.64435,22454.625
6/3/2013,22282.19,-0.004923193,21985.69255,22458.6016
6/4/2013,22285.52,0.000149436,21996.79255,22463.4748
6/5/2013,22069.24,-0.009752356,22005.7914,22459.7308
6/6/2013,21838.43,-0.010513522,22014.30295,22451.9818
6/7/2013,21575.26,-0.012123974,22021.77245,22441.181
6/10/2013,21615.09,0.001844394,22028.3895,22428.4598
6/11/2013,21354.66,-0.012121699,22034.90135,22409.3314
6/13/2013,20887.04,-0.022141112,22039.5218,22377.7758
6/14/2013,20969.14,0.003922962,22043.78715,22351.166
6/17/2013,21225.9,0.012170301,22049.3953,22328.3276
6/18/2013,21225.88,-9.42E-07,22055.02425,22306.0954
6/19/2013,20986.89,-0.011323235,22060.5198,22291.2952
6/20/2013,20382.87,-0.029203115,22061.77295,22264.5916
6/21/2013,20263.31,-0.005882981,22063.68935,22232.451
6/24/2013,19813.98,-0.022424112,22063.7659,22188.0394
6/25/2013,19855.72,0.002104378,22063.9855,22143.1284
6/26/2013,20338.55,0.024025973,22066.7357,22108.1184
6/27/2013,20440.08,0.004979579,22071.17155,22081.4666
6/28/2013,20803.29,0.017613468,22077.77515,22064.0918
7/2/2013,20658.65,-0.006977029,22083.27235,22045.8714
7/3/2013,20147.31,-0.025063337,22086.85935,22018.5672
7/4/2013,20468.67,0.015824644,22093.47735,21987.6692
7/5/2013,20854.67,0.01868248,22101.7042,21963.8752
7/8/2013,20582.19,-0.013151765,22105.60435,21939.3868
7/9/2013,20683.01,0.004886452,22109.88355,21909.386
7/10/2013,20904.56,0.010654727,22115.11695,21879.4524
7/11/2013,21437.49,0.025173941,22121.92745,21857.248
7/12/2013,21277.28,-0.007501422,22128.0757,21831.1782
7/15/2013,21303.31,0.001222623,22131.44335,21802.5042
7/16/2013,21312.38,0.000425665,22134.7147,21775.3858
7/17/2013,21371.87,0.002787447,22138.5644,21749.024
7/18/2013,21345.22,-0.001247744,22141.08095,21717.6266
7/19/2013,21362.42,0.000805477,22144.93845,21683.9332
7/22/2013,21416.5,0.002528349,22148.34625,21647.3762
7/23/2013,21915.42,0.023028846,22154.44985,21621.455
7/24/2013,21968.93,0.002438684,22160.8011,21594.4092
7/25/2013,21900.96,-0.003098711,22167.66725,21572.6322
7/26/2013,21968.95,0.003099621,22173.70055,21553.4056
7/29/2013,21850.15,-0.005422306,22178.7494,21529.5238
7/30/2013,21953.96,0.004739747,22184.0778,21506.9494
7/31/2013,21883.66,-0.003207294,22188.95635,21474.762
8/1/2013,22088.79,0.00933,22194.3384,21449.2104
8/2/2013,22190.97,0.004615209,22201.17045,21427.8082
8/5/2013,22222.01,0.00139779,22207.5941,21418.8548
8/6/2013,21923.7,-0.013514996,22212.6146,21404.9554
8/7/2013,21588.84,-0.015391729,22215.56355,21383.0112
8/8/2013,21655.88,0.003100497,22218.1608,21357.6438
8/9/2013,21807.56,0.006979688,22221.45735,21342.6964
8/12/2013,22271.28,0.021041257,22226.7784,21338.4358
8/13/2013,22541.13,0.012043684,22232.40085,21341.4152
8/15/2013,22539.25,-8.34E-05,22237.50355,21346.5564
8/16/2013,22517.81,-0.000951682,22242.3338,21351.2022
8/19/2013,22463.7,-0.002405879,22246.16455,21359.0914
8/20/2013,21970.29,-0.022209587,22247.1971,21361.7286
8/21/2013,21817.73,-0.006968144,22247.2346,21366.578
8/22/2013,21895.4,0.003553627,22248.98375,21372.1842
8/23/2013,21863.51,-0.001457532,22250.74605,21382.3612
8/26/2013,22005.32,0.006465205,22253.62975,21404.7268
8/27/2013,21874.77,-0.005950324,22254.7945,21422.8394
8/28/2013,21524.65,-0.016135128,22253.3084,21428.8144
8/29/2013,21704.78,0.008333723,22251.27565,21438.3924
8/30/2013,21731.37,0.001224326,22249.9005,21453.282
9/2/2013,22175.34,0.020224022,22251.05505,21489.1314
9/3/2013,22394.58,0.009838105,22252.5287,21531.7568
9/4/2013,22326.22,-0.003057193,22256.32525,21582.0016
9/5/2013,22597.97,0.012098307,22262.3932,21636.8466
9/6/2013,22621.22,0.001028325,22268.3478,21682.5
9/9/2013,22750.65,0.005705313,22276.1578,21728.7114
9/10/2013,22976.65,0.009884766,22283.8311,21772.1786
9/11/2013,22937.14,-0.001721052,22292.97215,21817.7484
9/12/2013,22953.72,0.000722584,22301.9457,21873.8766
9/13/2013,22915.28,-0.001676078,22310.2118,21922.8088
9/16/2013,23252.41,0.014604846,22320.33245,21970.7636
9/17/2013,23180.52,-0.003096512,22328.61325,22022.7302
9/18/2013,23117.45,-0.002724527,22335.4845,22071.419
9/19/2013,23502.51,0.01651948,22343.42715,22123.378
9/23/2013,23371.54,-0.005588181,22350.9758,22162.059
9/24/2013,23179.04,-0.008270621,22357.65085,22200.0942
9/25/2013,23209.63,0.001318857,22365.1541,22238.2206
9/26/2013,23125.03,-0.003651698,22371.1648,22274.4736
9/27/2013,23207.04,0.0035401,22377.04805,22311.177
9/30/2013,22859.86,-0.015073147,22382.5081,22341.4698
10/2/2013,22984.48,0.005436671,22388.43065,22373.911
10/3/2013,23214.4,0.00995357,22393.1481,22409.869
10/4/2013,23138.54,-0.00327315,22397.59175,22434.3314
10/7/2013,22973.95,-0.00713866,22401.50565,22454.4318
10/8/2013,23178.85,0.00887926,22406.0163,22479.9896
10/9/2013,23033.97,-0.006270142,22409.56645,22501.29
10/10/2013,22951.3,-0.003595503,22411.8062,22523.313
10/11/2013,23218.32,0.011567042,22415.6699,22548.6002
10/15/2013,23336.52,0.005077893,22419.3226,22577.6574
10/16/2013,23228.33,-0.004646861,22422.8962,22600.4482
10/17/2013,23094.88,-0.005761706,22425.89695,22618.5264
10/18/2013,23340.1,0.010561963,22429.4806,22640.8882
10/21/2013,23438.15,0.004192125,22433.37245,22671.1772
10/22/2013,23315.99,-0.005225645,22437.42095,22705.7202
10/23/2013,22999.95,-0.013647349,22439.7148,22732.6016
10/24/2013,22835.82,-0.007161686,22440.795,22753.1668
10/25/2013,22698.34,-0.006038562,22440.95375,22761.708
10/28/2013,22806.58,0.004757297,22441.70205,22767.017
10/29/2013,22846.54,0.001750593,22439.37485,22773.1628
10/30/2013,23304.02,0.019826194,22438.90195,22788.887
10/31/2013,23206.37,-0.004199068,22438.27835,22803.7404
11/1/2013,23249.79,0.00186929,22437.87855,22829.3304
11/4/2013,23189.62,-0.002591335,22438.2707,22856.7682
11/5/2013,23038.95,-0.006518503,22437.3731,22879.6392
11/6/2013,23036.94,-8.72E-05,22435.78625,22903.1078
11/7/2013,22881.03,-0.006790832,22433.87105,22920.622
11/8/2013,22744.39,-0.005989661,22430.5267,22938.0144
11/11/2013,23069.85,0.014208049,22428.9684,22968.9184
11/12/2013,22901.41,-0.007328089,22426.6905,22992.851
11/13/2013,22463.83,-0.019292021,22422.31085,23007.5002
11/14/2013,22649.15,0.008215863,22417.5477,23016.9764
11/15/2013,23032.15,0.016768742,22414.7539,23029.7278
11/18/2013,23660.06,0.026897329,22414.75925,23056.4046
11/19/2013,23657.81,-9.51E-05,22414.8728,23077.6014
11/20/2013,23700.86,0.001818041,22415.3826,23099.1942
11/21/2013,23580.29,-0.005100141,22415.3819,23115.787
11/22/2013,23696.28,0.00490688,22415.5039,23130.1796
11/25/2013,23684.45,-0.000499359,22415.6503,23145.1258
11/26/2013,23681.28,-0.000133852,22414.9464,23159.677
11/27/2013,23806.35,0.005267489,22415.3305,23177.4984
11/28/2013,23789.09,-0.00072528,22415.66675,23188.232
11/29/2013,23881.29,0.003868235,22416.64815,23202.2474
12/2/2013,24038.55,0.006563485,22421.09825,23220.6694
12/3/2013,23910.47,-0.005342353,22424.36595,23228.8286
12/4/2013,23728.7,-0.007631152,22427.12445,23235.9718
12/5/2013,23712.57,-0.000679999,22429.6115,23246.6424
12/6/2013,23743.1,0.001286675,22431.26075,23257.3118
12/9/2013,23811.17,0.002862836,22433.0938,23271.0346
12/10/2013,23744.19,-0.002816929,22434.90505,23281.7776
12/11/2013,23338.24,-0.017244652,22435.8767,23291.3452
12/12/2013,23218.12,-0.005160209,22435.43025,23296.018
12/13/2013,23245.96,0.001198345,22437.1267,23296.6492
12/16/2013,23114.66,-0.005664305,22438.7878,23296.1716
12/17/2013,23069.23,-0.001967353,22440.03355,23298.0772
12/18/2013,23143.82,0.003228095,22443.1542,23297.3766
12/19/2013,22888.75,-0.011082267,22444.7129,23294.4722
12/20/2013,22812.18,-0.00335092,22443.67245,23291.6898
12/23/2013,22921.56,0.004783349,22443.87915,23285.7546
12/24/2013,23179.55,0.011192472,22447.08785,23282.6152
12/27/2013,23243.24,0.002743913,22450.50155,23282.9134
12/30/2013,23244.87,7.01E-05,22452.8367,23285.9132
12/31/2013,23306.39,0.002643109,22455.51145,23285.239
1/2/2014,23340.05,0.001443197,22456.75195,23283.277
1/3/2014,22817.28,-0.022652625,22455.38425,23273.3028
1/6/2014,22684.15,-0.005851701,22454.352,23266.9868
1/7/2014,22712.78,0.001261319,22455.13265,23264.526
1/8/2014,22996.59,0.012418182,22457.0197,23270.491
1/9/2014,22787.33,-0.009141264,22458.2908,23270.106
1/10/2014,22846.25,0.00258231,22462.10525,23270.1002
1/13/2014,22888.76,0.00185897,22466.33975,23261.795
1/14/2014,22791.28,-0.004267954,22469.01395,23253.4932
1/15/2014,22902,0.004846236,22472.39455,23246.5374
1/16/2014,22986.41,0.003678929,22476.7501,23242.4732
1/17/2014,23133.35,0.006372128,22481.1611,23244.3612
1/20/2014,22928.95,-0.008874995,22484.25045,23242.2014
1/21/2014,23033.12,0.004532876,22487.09195,23245.2432
1/22/2014,23082.25,0.002130744,22491.00505,23252.0004
1/23/2014,22733.9,-0.015206721,22492.83545,23245.2814
1/24/2014,22450.06,-0.012563916,22493.3983,23236.2544
1/27/2014,21976.1,-0.021337788,22494.6443,23226.4998
1/28/2014,21960.64,-0.000703739,22495.85725,23212.7296
1/29/2014,22141.61,0.008206884,22497.2136,23194.9188
1/30/2014,22035.42,-0.004807485,22497.2179,23162.426
2/4/2014,21397.77,-0.029364448,22493.7004,23117.2252
2/5/2014,21269.38,-0.006018231,22489.60205,23068.5956
2/6/2014,21423.13,0.0072027,22487.85435,23025.4524
2/7/2014,21636.85,0.0099267,22487.67845,22984.2638
2/10/2014,21579.26,-0.002665211,22487.7264,22942.16
2/11/2014,21962.98,0.01762564,22489.9787,22907.794
2/12/2014,22285.79,0.014590947,22491.3398,22877.3828
2/13/2014,22165.53,-0.005410876,22491.9456,22844.9116
2/14/2014,22298.41,0.005976996,22494.4046,22813.254
2/17/2014,22535.94,0.010595993,22496.16905,22783.2018
2/18/2014,22587.72,0.002295028,22497.10145,22756.7468
2/19/2014,22664.52,0.00339431,22497.6855,22735.4632
2/20/2014,22394.08,-0.012004068,22496.75205,22709.0934
2/21/2014,22568.24,0.00774697,22495.9082,22685.5962
2/24/2014,22388.56,-0.007993494,22494.5095,22657.144
2/25/2014,22317.2,-0.003192433,22492.6457,22628.6042
2/26/2014,22437.44,0.005373311,22490.25745,22610.5882
2/27/2014,22828.18,0.017264746,22489.1629,22602.7894
2/28/2014,22836.96,0.000384538,22487.12595,22594.6094
3/3/2014,22500.67,-0.01483519,22483.5719,22582.3296
3/4/2014,22657.63,0.006951574,22480.25395,22574.0976
3/5/2014,22579.78,-0.003441845,22478.2038,22562.8168
3/6/2014,22702.97,0.005440937,22477.06725,22559.1012
3/7/2014,22660.49,-0.001872874,22475.1485,22556.0674
3/10/2014,22264.93,-0.017610085,22471.05975,22542.9348
3/11/2014,22269.61,0.000210174,22464.94265,22524.736
3/12/2014,21901.95,-0.016647295,22457.62055,22497.9102
3/13/2014,21756.08,-0.006682415,22450.09555,22468.1344
3/14/2014,21539.49,-0.010005264,22444.4446,22432.7964
3/17/2014,21473.95,-0.003047422,22438.721,22395.4744
3/18/2014,21583.5,0.005088561,22433.20825,22370.7988
3/19/2014,21568.69,-0.000686408,22426.43045,22348.4896
3/20/2014,21182.16,-0.018083408,22419.5666,22317.8772
3/21/2014,21436.7,0.011945088,22414.32855,22286.6794
3/24/2014,21846.45,0.018934031,22411.6,22267.8618
3/25/2014,21732.32,-0.005237884,22408.85065,22245.5832
3/26/2014,21887.75,0.007126566,22406.8618,22225.563
3/27/2014,21834.45,-0.002438122,22405.68785,22206.4264
3/28/2014,22065.53,0.010527665,22406.82335,22189.697
3/31/2014,22151.06,0.003868689,22409.70235,22172.99
4/1/2014,22448.54,0.013340228,22413.8696,22159.2938
4/2/2014,22523.94,0.003353165,22419.716,22151.1936
